2.109293634276825379e-09,-1.564066141121717426e-09,2.917819844033587306e-09,-4.233613906183014167e-11,3.233559762301652403e-10,-2.783566995165253303e-11,-5.217721710598312059e-12,7.237613304455670107e-11,-5.485743782435378626e-11,-5.476672350447038848e-11
2.101904679799032038e-09,-1.859357241015862151e-09,3.192729655640350921e-09,-3.473519162076941068e-11,-1.896821504231001674e-10,-5.551551549900070639e-11,-5.748272188920466206e-11,3.949721822368019959e-11,1.950485536849819833e-11,5.231150858800353843e-11
5.993099107121549277e-10,-1.496917214792128000e-09,-3.325498538876912432e-10,6.594339223325076094e-14,3.024331358471045144e-10,5.214905490268286215e-10,-3.672080034136136386e-14,-2.388250670527439611e-13,-6.061855108016314935e-11,4.181730009333071954e-14
-2.543038572311922899e-11,-4.484217347096080233e-10,-6.704096581748622701e-10,3.507440325904166248e-10,1.076962957454813928e-10,5.642409620361310239e-11,-5.104605095281234049e-11,-8.766483812550415812e-11,-2.248447119998115468e-11,9.654461257052971604e-13
2.836651161402390346e-09,-2.356475147323656941e-09,-4.427321943944322168e-09,2.340450473869435869e-10,-7.493879636563133030e-10,-1.055569196159261614e-10,-1.835636631435699701e-11,-5.693352198855131128e-11,2.533148252236721859e-10,-9.788749109870705206e-11
2.832366856857912964e-09,-2.542216232610317619e-09,-4.701673557433843889e-09,2.363315470090930875e-10,-8.276202170927011716e-11,-3.589940815415182240e-10,-4.310690608641377282e-11,-4.326801850820743426e-11,1.735618531773103743e-10,9.770838205205542033e-11
2.055237131011487892e-09,-1.601466341555797572e-09,-2.924784679278002918e-09,-2.968693183633690939e-11,-3.055564246902656580e-10,-1.564403776137945903e-11,4.782132279828128877e-12,7.010752808636056270e-11,5.227571274058273733e-11,-5.359091891498881944e-11
2.053218151978049301e-09,-1.834320662011395511e-09,-3.215581698931899621e-09,-3.235499912930997901e-11,1.927939928330412822e-10,-7.330168183420511039e-11,5.877331311232379951e-11,3.859595930131736738e-11,-1.947764601444647839e-11,5.491462769711123339e-11
-1.673209202903783854e-11,-3.688932442373781308e-10,-7.105762864722596213e-10,3.434619258194280839e-10,9.633250300724345811e-12,-1.102358644710376790e-10,-9.908374751273448786e-11,-4.645585407183002148e-13,2.084174937796644271e-11,1.017205818095855912e-12
2.833114784350497852e-09,-2.645382616056805108e-09,-4.250361169829718908e-09,2.351715352075228020e-10,-2.870528397220490561e-10,7.020701230343443179e-10,-5.850127173524067185e-11,1.274503218620203560e-11,-2.530754114199510026e-10,-9.812529871055952111e-11
2.829090849319224628e-09,-2.789623949656096090e-09,-4.538531043684424288e-09,2.373033001071151484e-10,2.597751168534292296e-10,2.698370170674923536e-10,-5.893528173477585460e-11,-1.527261730012958106e-11,-1.802679821126362532e-10,9.547251724644511864e-11
2.056143840702146926e-09,-1.717572508898452169e-09,-2.838291558699124947e-09,-3.584557095998919630e-11,-1.445274720075568687e-10,2.744917472807504837e-10,6.336718573531870966e-11,-3.164305964255306790e-11,-5.268951746144700876e-11,-5.492834080197382403e-11
2.050335491522255253e-09,-1.849803931435341267e-09,-3.212166122496419267e-09,-2.717885470058095033e-11,1.504534234458271631e-10,-1.367662069975652433e-10,6.256786285645391755e-11,3.090635215018734581e-11,1.990071083347085575e-11,5.366364725771428869e-11
